sessionId	userId	timestamp	mode	activity	shape_n	weight_n	flow_n	kt	baselineReady	note								
sess_z43zlnw2t	NCNU_User_1774836905839	2026-03-30T02:16:44.185Z	B	Heart	0.1557198266	0.5878411374	0.08443421906	0.5945144349	TRUE	0.7313	0.4438	0.6849	0.3975	0.6794	0.3484	0.5164	0.3398	
sess_z43zlnw2t	NCNU_User_1774836905839	2026-03-30T02:16:45.215Z	B	Heart	0	0.6892528687	0	0.6257011475	TRUE	0.6646	0.3281	0.65	0.3218	0.677	0.3517	0.5106	0.3433	
sess_z43zlnw2t	NCNU_User_1774836905839	2026-03-30T02:16:46.187Z	B	Dance_Continuous	1	0.5288315592	0.1761635863	0.7498753685	TRUE	0.7759	0.3924	0.5046	0.2944	0.6647	0.3431	0.4994	0.3555	30s_Interval_AutoLog
sess_z43zlnw2t	NCNU_User_1774836905839	2026-03-30T02:16:50.000Z	B	Victory	1	0.6728293936	0.06557613143	0.8461801115	TRUE	0.8855	0.3203	0.2746	0.2781	0.6475	0.3429	0.4917	0.3562	right
sess_z43zlnw2t	NCNU_User_1774836905839	2026-03-30T02:16:50.269Z	B	Gull_Flap	1	0.675014483	0.1712770693	0.810058819	TRUE	0.8785	0.3335	0.3051	0.2913	0.632	0.3423	0.5265	0.3467	
sess_c3td60x6w	NCNU_User_1774837014917	2026-03-30T02:16:56.190Z	B	Heart	0.5	0.5	0.5	0.5	FALSE	0.4583	0.76	0.4595	0.7567	0.4741	0.4006	0.5416	0.3701	
sess_c3td60x6w	NCNU_User_1774837014917	2026-03-30T02:16:59.474Z	B	Victory	0.5	0.5	0.5	0.5	FALSE	0.4995	0.6504	0.3099	0.517	0.459	0.4186	0.3918	0.4222	left
sess_c3td60x6w	NCNU_User_1774837014917	2026-03-30T02:17:01.993Z	B	Baseline_End	0	0.6103030333	0.3363098894	0.476412752	TRUE	0.8488	0.6667	0.6374	0.824	0.7886	0.3557	0.6483	0.3722	baseline calibrated
sess_c3td60x6w	NCNU_User_1774837014917	2026-03-30T02:17:06.101Z	B	Victory	0	0.3140893935	0.6957622502	0.2321189698	TRUE	0.6472	0.988	0.4512	0.9175	0.6099	0.3031	0.4071	0.3474	left
sess_9y93h8p5k	NCNU_User_1774837035178	2026-03-30T02:17:23.408Z	B	Baseline_End	0.8813819683	0.7277926526	0.4228507972	0.7134647741	TRUE	0.5904	0.2298	0.4823	0.2335	0.58	0.363	0.4496	0.3561	baseline calibrated
sess_9y93h8p5k	NCNU_User_1774837035178	2026-03-30T02:17:33.464Z	B	Heart	0.4907994402	0.8800247775	0	0.824709771	TRUE	0.582	0.4124	0.5216	0.3886	0.5963	0.3773	0.4723	0.3515	
sess_9y93h8p5k	NCNU_User_1774837035178	2026-03-30T02:17:34.312Z	B	Heart	0.3996730293	0.587540114	0	0.6849343029	TRUE	0.5834	0.4451	0.515	0.4351	0.5902	0.3869	0.4636	0.3611	
sess_9y93h8p5k	NCNU_User_1774837035178	2026-03-30T02:17:35.345Z	B	Heart	0.2081110234	0.4682033355	0	0.5893090901	TRUE	0.5805	0.3782	0.5279	0.3523	0.6197	0.3786	0.4937	0.3535	
sess_9y93h8p5k	NCNU_User_1774837035178	2026-03-30T02:17:41.006Z	B	Heart	0.3659953293	1	0.3121855363	0.7322338946	TRUE	0.5632	0.3201	0.5025	0.3756	0.5871	0.3412	0.4719	0.3497	
sess_9y93h8p5k	NCNU_User_1774837035178	2026-03-30T02:17:41.434Z	B	Heart	0.334078114	1	0.3502677166	0.7109258277	TRUE	0.5606	0.3573	0.5051	0.3262	0.589	0.3596	0.4705	0.3484	
sess_9y93h8p5k	NCNU_User_1774837035178	2026-03-30T02:17:44.151Z	B	Heart	0.2240581653	1	0.1676703887	0.7473299053	TRUE	0.4901	0.4811	0.473	0.4042	0.5797	0.3593	0.4547	0.3549	
sess_9y93h8p5k	NCNU_User_1774837035178	2026-03-30T02:17:45.377Z	B	Heart	0.1734388532	1	0.07848306348	0.7658906411	TRUE	0.5661	0.4175	0.6028	0.4291	0.6305	0.3652	0.508	0.3632	
sess_9y93h8p5k	NCNU_User_1774837035178	2026-03-30T02:17:46.075Z	B	Heart	0.3152359488	0.2655084779	1	0.1850123784	TRUE	0.6276	0.4472	0.6276	0.322	0.6188	0.3798	0.5094	0.3521	
sess_9y93h8p5k	NCNU_User_1774837035178	2026-03-30T02:17:47.509Z	B	Heart	0.2810845872	1	0.1744953938	0.759197759	TRUE	0.4888	0.528	0.4614	0.4308	0.5665	0.365	0.4424	0.3719	
sess_9y93h8p5k	NCNU_User_1774837035178	2026-03-30T02:17:49.610Z	B	Heart	0.4045533803	0.9670064171	0.1492269103	0.7857114933	TRUE	0.6859	0.3903	0.6709	0.2974	0.6319	0.3687	0.5345	0.3399	
sess_9y93h8p5k	NCNU_User_1774837035178	2026-03-30T02:17:53.446Z	B	Dance_Continuous	0.550851437	1	0.189807747	0.8212801478	TRUE	0.6532	0.0645	0.4168	-0.0157	0.5656	0.3236	0.4562	0.3069	30s_Interval_AutoLog
sess_9y93h8p5k	NCNU_User_1774837035178	2026-03-30T02:17:54.997Z	B	Heart	0.7168471536	0.5154407046	0.2409430079	0.6510580175	TRUE	0.6697	0.0332	0.7361	0.0544	0.5461	0.2938	0.6169	0.3143	
sess_9y93h8p5k	NCNU_User_1774837035178	2026-03-30T02:17:56.973Z	B	Heart	0.1873210867	0.2380059235	0.8790749622	0.1843564043	TRUE	0.8243	0.5163	0.8385	0.5269	0.8801	0.4149	0.7605	0.4316	
sess_9y93h8p5k	NCNU_User_1774837035178	2026-03-30T02:17:58.426Z	B	Heart	0.1475246967	0.8558262236	0.1280680685	0.6843878396	TRUE	0.8247	0.5649	0.8499	0.5519	0.909	0.3935	0.7808	0.406	
sess_9y93h8p5k	NCNU_User_1774837035178	2026-03-30T02:17:58.955Z	B	Victory	0.1063370985	0.6841379112	0.4599664727	0.4892511736	TRUE	0.9052	0.054	0.7454	0.0956	0.9122	0.3113	0.7924	0.3288	right
sess_9y93h8p5k	NCNU_User_1774837035178	2026-03-30T02:18:01.302Z	B	Heart	0.772227117	0.4337765294	1	0.366567391	TRUE	0.8743	0.5248	0.8482	0.5442	0.9211	0.3736	0.8065	0.3721	
sess_9y93h8p5k	NCNU_User_1774837035178	2026-03-30T02:18:02.564Z	B	Victory	0.7844750588	0.6168742694	1	0.4428684725	TRUE	1.016	0.2046	0.8524	0.0836	0.9725	0.3776	0.8763	0.3868	right
sess_9y93h8p5k	NCNU_User_1774837035178	2026-03-30T02:18:03.658Z	B	Heart	0.6249551436	0.8001589666	0.08902858683	0.7951423672	TRUE	0.7389	0.3718	0.7145	0.4696	0.7689	0.3408	0.6462	0.3415	
sess_9y93h8p5k	NCNU_User_1774837035178	2026-03-30T02:18:05.155Z	B	Heart	0.2152047105	0.9129202666	0.1037236524	0.7326660059	TRUE	0.6332	0.4873	0.596	0.4206	0.7136	0.3628	0.5783	0.3656	
sess_9y93h8p5k	NCNU_User_1774837035178	2026-03-30T02:18:06.486Z	B	Heart	0.2712703729	0.9724669979	0.5315513384	0.6207614239	TRUE	0.7424	0.4013	0.7665	0.4966	0.7833	0.3598	0.6652	0.3456	
sess_5gzcwnr12	NCNU_User_1774837088224	2026-03-30T02:18:08.591Z	B	Heart	0.5	0.5	0.5	0.5	FALSE	0.6688	0.4608	0.6292	0.431	0.7388	0.3532	0.6116	0.3498	
sess_5gzcwnr12	NCNU_User_1774837088224	2026-03-30T02:18:08.988Z	B	Heart	0.5	0.5	0.5	0.5	FALSE	0.6325	0.5554	0.6291	0.4838	0.7204	0.366	0.5924	0.3749	
sess_5gzcwnr12	NCNU_User_1774837088224	2026-03-30T02:18:09.530Z	B	Heart	0.5	0.5	0.5	0.5	FALSE	0.6318	0.504	0.63	0.3842	0.7133	0.3492	0.5857	0.3493	
sess_5gzcwnr12	NCNU_User_1774837088224	2026-03-30T02:18:09.948Z	B	Heart	0.5	0.5	0.5	0.5	FALSE	0.652	0.4965	0.6348	0.4058	0.7191	0.3624	0.591	0.3667	
sess_5gzcwnr12	NCNU_User_1774837088224	2026-03-30T02:18:11.243Z	B	Heart	0.5	0.5	0.5	0.5	FALSE	0.7551	0.4224	0.8008	0.4768	0.8042	0.3566	0.6918	0.3465	
sess_5gzcwnr12	NCNU_User_1774837088224	2026-03-30T02:18:12.699Z	B	Heart	0.5	0.5	0.5	0.5	FALSE	0.7404	0.4883	0.7057	0.4986	0.7703	0.371	0.649	0.361	
sess_5gzcwnr12	NCNU_User_1774837088224	2026-03-30T02:18:13.685Z	B	Heart	0.5	0.5	0.5	0.5	FALSE	0.6472	0.4802	0.6209	0.4869	0.7202	0.3566	0.5952	0.3683	
sess_5gzcwnr12	NCNU_User_1774837088224	2026-03-30T02:18:14.640Z	B	Heart	0.5	0.5	0.5	0.5	FALSE	0.6494	0.4864	0.648	0.4852	0.7222	0.3651	0.595	0.3747	
sess_5gzcwnr12	NCNU_User_1774837088224	2026-03-30T02:18:16.133Z	B	Heart	0.5	0.5	0.5	0.5	FALSE	0.796	0.4184	0.775	0.5345	0.7988	0.3823	0.6877	0.3566	
sess_5gzcwnr12	NCNU_User_1774837088224	2026-03-30T02:18:16.412Z	B	Baseline_End	0.6015784901	0.2832219254	0.8552944	0.3143303527	TRUE	0.8153	0.4073	0.8081	0.2661	0.8042	0.3747	0.6896	0.3423	baseline calibrated
sess_5gzcwnr12	NCNU_User_1774837088224	2026-03-30T02:18:17.554Z	B	Heart	0.3023492404	0.6428753001	0.0949673131	0.6494988706	TRUE	0.7691	0.3816	0.7347	0.418	0.7889	0.3648	0.6697	0.3543	
sess_5gzcwnr12	NCNU_User_1774837088224	2026-03-30T02:18:18.256Z	B	Heart	0.7385381434	0.4792698017	0.425853289	0.5772938054	TRUE	0.6581	0.4476	0.6212	0.3885	0.7299	0.3495	0.6044	0.3673	
sess_5gzcwnr12	NCNU_User_1774837088224	2026-03-30T02:18:18.621Z	B	Heart	0.6771391612	0.3550462996	0.6898471841	0.4198567957	TRUE	0.6373	0.4186	0.5981	0.5021	0.7132	0.3595	0.5895	0.3755	
sess_5gzcwnr12	NCNU_User_1774837088224	2026-03-30T02:18:19.206Z	B	Heart	0.4895923153	0.3702405411	0.540846659	0.4311979646	TRUE	0.6377	0.464	0.625	0.4212	0.7114	0.3566	0.5859	0.3715	
sess_5gzcwnr12	NCNU_User_1774837088224	2026-03-30T02:18:22.355Z	B	Heart	0.8363080289	0	1	0.2090770072	TRUE	0.6669	0.4784	0.6514	0.3728	0.7344	0.345	0.6134	0.3493	
sess_5gzcwnr12	NCNU_User_1774837088224	2026-03-30T02:18:22.788Z	B	Heart	0.4105134143	0.2376863002	0.4997259756	0.3727987822	TRUE	0.6661	0.4431	0.6296	0.3486	0.7139	0.3415	0.5943	0.3658	
sess_5gzcwnr12	NCNU_User_1774837088224	2026-03-30T02:18:23.473Z	B	Dance_Continuous	0	0.01355657541	1	0.005422630163	TRUE	0.6435	0.5113	0.5733	0.5489	0.7135	0.356	0.5859	0.3719	30s_Interval_AutoLog
sess_5gzcwnr12	NCNU_User_1774837088224	2026-03-30T02:18:23.800Z	B	Heart	0.2009869398	0.1243731989	0.7128075454	0.2005133736	TRUE	0.6888	0.3731	0.6267	0.3639	0.7151	0.3451	0.591	0.363	
sess_5gzcwnr12	NCNU_User_1774837088224	2026-03-30T02:18:26.591Z	B	Heart	0.5669133015	0.04589078153	0.374022377	0.379176806	TRUE	0.7446	0.4625	0.6959	0.4819	0.7715	0.3661	0.6511	0.3579	
sess_5gzcwnr12	NCNU_User_1774837088224	2026-03-30T02:18:28.849Z	B	Gull_Flap	1	0.4433717456	1	0.4273486982	TRUE	0.9798	0.3365	0.4907	0.3336	0.8091	0.3582	0.6739	0.3655	
sess_5gzcwnr12	NCNU_User_1774837088224	2026-03-30T02:18:29.915Z	B	Victory	1	0.7419550721	0.7590287534	0.6311219652	TRUE	0.9293	0.1329	0.4238	0.2221	0.737	0.3338	0.5992	0.3352	left
sess_5gzcwnr12	NCNU_User_1774837088224	2026-03-30T02:18:31.192Z	B	Gull_Flap	1	0.3639334094	0.8684557391	0.4416138551	TRUE	0.9595	0.2187	0.5348	0.1864	0.8147	0.3442	0.6851	0.3418	
sess_5gzcwnr12	NCNU_User_1774837088224	2026-03-30T02:18:32.457Z	B	Gull_Flap	1	0.4263587511	0.7400448101	0.5115278169	TRUE	0.8688	0.0306	0.4381	-0.0011	0.7182	0.3305	0.5859	0.3378	
sess_5gzcwnr12	NCNU_User_1774837088224	2026-03-30T02:18:33.760Z	B	Victory	1	0.5342933004	0.5077800122	0.6359943159	TRUE	0.9529	0.059	0.5681	-0.0221	0.8096	0.3389	0.6869	0.3311	left
sess_5gzcwnr12	NCNU_User_1774837088224	2026-03-30T02:18:35.313Z	B	Gull_Flap	1	1	0.408569493	0.8570006774	TRUE	0.9211	0.2572	0.4452	0.3359	0.7505	0.3436	0.6063	0.3608	
sess_5gzcwnr12	NCNU_User_1774837088224	2026-03-30T02:18:36.746Z	B	Victory	1	0.6055080247	1	0.4922032099	TRUE	0.9397	0.1385	0.4845	0.2227	0.7671	0.3521	0.633	0.3472	left
sess_5gzcwnr12	NCNU_User_1774837088224	2026-03-30T02:18:37.910Z	B	Gull_Flap	1	0.5611151917	0.4952222219	0.651118299	TRUE	0.9414	0.0503	0.5155	0.0065	0.7833	0.3251	0.6576	0.3307	
sess_5gzcwnr12	NCNU_User_1774837088224	2026-03-30T02:18:39.375Z	B	Victory	1	0.4367666285	0.9855380675	0.4297683278	TRUE	0.8877	0.056	0.4766	0.1038	0.7405	0.3278	0.6104	0.3233	left
sess_5gzcwnr12	NCNU_User_1774837088224	2026-03-30T02:18:40.778Z	B	Gull_Flap	1	0.3102172176	0.882995827	0.4150383476	TRUE	0.9466	0.1569	0.5429	0.1151	0.7994	0.3369	0.6782	0.3277	
sess_5gzcwnr12	NCNU_User_1774837088224	2026-03-30T02:18:42.107Z	B	Victory	1	0.64362293	0.5967569712	0.6485842321	TRUE	0.8414	-0.0137	0.4814	0.0863	0.7274	0.3233	0.6022	0.329	left
sess_5gzcwnr12	NCNU_User_1774837088224	2026-03-30T02:18:43.783Z	B	Gull_Flap	1	0.1637976393	1	0.3155190557	TRUE	0.9815	0.2916	0.5266	0.1873	0.825	0.3698	0.6958	0.3628	
sess_5gzcwnr12	NCNU_User_1774837088224	2026-03-30T02:18:45.041Z	B	Victory	1	0.06866442059	0.6036818302	0.4161771277	TRUE	0.853	0.0009	0.469	0.0918	0.7199	0.32	0.5895	0.344	left
sess_5gzcwnr12	NCNU_User_1774837088224	2026-03-30T02:18:46.589Z	B	Gull_Flap	1	0.8311658099	0.4042433719	0.7909811438	TRUE	0.9631	0.2377	0.5261	0.0928	0.8057	0.3444	0.6818	0.3462	
sess_5gzcwnr12	NCNU_User_1774837088224	2026-03-30T02:18:47.731Z	B	Victory	1	0.6485720002	0.9276936512	0.5347360222	TRUE	0.9195	0.0139	0.4928	0.0187	0.7714	0.328	0.6489	0.3298	left
sess_5gzcwnr12	NCNU_User_1774837088224	2026-03-30T02:18:53.517Z	B	Dance_Continuous	1	0.8618884489	0.2338872846	0.86289483	TRUE	0.7495	0.3412	0.6726	0.3474	0.7722	0.3497	0.6484	0.3501	30s_Interval_AutoLog
sess_5gzcwnr12	NCNU_User_1774837088224	2026-03-30T02:18:53.931Z	B	Heart	0.4450557405	0.8432929528	0.6102234777	0.5850028991	TRUE	0.7875	0.3257	0.7955	0.2816	0.8054	0.3629	0.691	0.3281	
sess_5gzcwnr12	NCNU_User_1774837088224	2026-03-30T02:18:54.944Z	B	Heart	0.4539903752	0.5862885159	0.3261562852	0.5838583003	TRUE	0.8241	0.3199	0.7689	0.3371	0.8052	0.3602	0.7011	0.3329	
sess_5gzcwnr12	NCNU_User_1774837088224	2026-03-30T02:18:55.430Z	B	Heart	0.3522170879	0.1141521352	0.46668451	0.3203755475	TRUE	0.7842	0.348	0.7472	0.314	0.798	0.3453	0.6854	0.3463	
sess_5gzcwnr12	NCNU_User_1774837088224	2026-03-30T02:18:57.564Z	B	Heart	0.7036431041	0.4516089609	1	0.3565543604	TRUE	0.6166	0.5692	0.6265	0.4666	0.7025	0.3534	0.5736	0.3737	
sess_5gzcwnr12	NCNU_User_1774837088224	2026-03-30T02:18:59.267Z	B	Heart	0.693449627	0.5867461734	0.1726721382	0.6976256277	TRUE	0.7324	0.3392	0.6718	0.3108	0.7522	0.3516	0.6359	0.3464	
sess_5gzcwnr12	NCNU_User_1774837088224	2026-03-30T02:18:59.794Z	B	Heart	0.730875506	0.850806815	0.2405675376	0.7888429643	TRUE	0.7674	0.3465	0.7136	0.3953	0.7854	0.3498	0.6737	0.3382	
sess_5gzcwnr12	NCNU_User_1774837088224	2026-03-30T02:19:01.147Z	B	Heart	0.960262701	0.4485875035	1	0.4195006767	TRUE	0.7863	0.3465	0.7476	0.2993	0.7958	0.3572	0.688	0.3447	
sess_5gzcwnr12	NCNU_User_1774837088224	2026-03-30T02:19:02.991Z	B	Heart	1	0.7963557895	0.5109579808	0.7397070225	TRUE	0.6907	0.5272	0.6642	0.4209	0.7521	0.3709	0.627	0.3633	
sess_5gzcwnr12	NCNU_User_1774837088224	2026-03-30T02:19:05.858Z	B	Heart	0.6088849625	0.728290501	0.4595409067	0.6326981237	TRUE	0.659	0.5347	0.6439	0.4266	0.7372	0.3741	0.6058	0.3661	
sess_5gzcwnr12	NCNU_User_1774837088224	2026-03-30T02:19:07.816Z	B	Heart	1	0	1	0.25	TRUE	0.788	0.4882	0.7615	0.3933	0.8159	0.3884	0.6911	0.3648	
sess_5gzcwnr12	NCNU_User_1774837088224	2026-03-30T02:19:08.563Z	B	Heart	0.4569531554	0	1	0.1142382888	TRUE	0.7861	0.359	0.7623	0.3035	0.8096	0.3679	0.6956	0.347	
sess_5gzcwnr12	NCNU_User_1774837088224	2026-03-30T02:19:09.189Z	B	Heart	0.7487974872	0.6097577588	0.5029508637	0.605069673	TRUE	0.7471	0.51	0.6939	0.4736	0.786	0.3808	0.6597	0.3693	
sess_5gzcwnr12	NCNU_User_1774837088224	2026-03-30T02:19:12.185Z	B	Heart	0.8849467414	0.9007486064	0.161278146	0.8750887768	TRUE	0.6679	0.4936	0.6313	0.3986	0.7385	0.3626	0.6135	0.3639	
sess_5gzcwnr12	NCNU_User_1774837088224	2026-03-30T02:19:13.525Z	B	Heart	0.7073431714	0.6936936644	0.5987990156	0.5947336031	TRUE	0.8073	0.456	0.7692	0.5089	0.8171	0.3853	0.6942	0.3635	
sess_5gzcwnr12	NCNU_User_1774837088224	2026-03-30T02:19:13.951Z	B	Heart	0.5758795605	0.6428744611	0.2766805001	0.6542814995	TRUE	0.8133	0.4524	0.7737	0.4996	0.8171	0.3878	0.7008	0.3531	
sess_5gzcwnr12	NCNU_User_1774837088224	2026-03-30T02:19:14.389Z	B	Heart	0.4964864521	0.4029361618	0.12563789	0.5913228163	TRUE	0.7788	0.3887	0.7177	0.3829	0.7978	0.3749	0.6805	0.3533	
sess_5gzcwnr12	NCNU_User_1774837088224	2026-03-30T02:19:19.515Z	B	Heart	0.7657581238	0.06307972745	0.8885004765	0.2556962551	TRUE	0.8037	0.5628	0.7434	0.5031	0.8225	0.3847	0.6977	0.3626	
sess_5gzcwnr12	NCNU_User_1774837088224	2026-03-30T02:19:20.389Z	B	Gull_Flap	1	1	0.5800271623	0.7969904932	TRUE	0.9557	0.2698	0.4763	0.2439	0.791	0.3462	0.6578	0.345	
sess_5gzcwnr12	NCNU_User_1774837088224	2026-03-30T02:19:21.536Z	B	Gull_Flap	1	1	0.3616095402	0.8734366609	TRUE	0.9241	0.0834	0.4405	0.1861	0.7407	0.3201	0.6023	0.3438	
sess_5gzcwnr12	NCNU_User_1774837088224	2026-03-30T02:19:23.080Z	B	Gull_Flap	1	0.5116268788	0.7911884358	0.527734799	TRUE	0.952	0.3003	0.4681	0.3338	0.783	0.3644	0.6429	0.3651	
sess_5gzcwnr12	NCNU_User_1774837088224	2026-03-30T02:19:23.570Z	B	Dance_Continuous	1	0.9122244752	0.2363206378	0.8821775668	TRUE	0.7548	0.8187	0.5549	0.8192	0.7276	0.3926	0.5994	0.389	30s_Interval_AutoLog
sess_5gzcwnr12	NCNU_User_1774837088224	2026-03-30T02:19:24.221Z	B	Gull_Flap	1	0.9788271754	0.2212838318	0.914081529	TRUE	0.9155	0.0649	0.4745	0.0357	0.7573	0.3356	0.6238	0.3442	
sess_5gzcwnr12	NCNU_User_1774837088224	2026-03-30T02:19:25.588Z	B	Victory	1	1	0.2654115645	0.9071059524	TRUE	0.889	0.0227	0.4636	-0.0269	0.7477	0.3256	0.6168	0.3287	left
sess_5gzcwnr12	NCNU_User_1774837088224	2026-03-30T02:19:25.805Z	B	Gull_Flap	1	0.7157274078	1	0.5362909631	TRUE	0.8875	0.2606	0.4318	0.2857	0.7315	0.3391	0.5926	0.3506	
sess_5gzcwnr12	NCNU_User_1774837088224	2026-03-30T02:19:27.159Z	B	Gull_Flap	1	0.4227147748	1	0.4190859099	TRUE	0.9718	0.2797	0.515	0.2878	0.8079	0.3556	0.6703	0.3575	
sess_5gzcwnr12	NCNU_User_1774837088224	2026-03-30T02:19:28.350Z	B	Victory	1	0.5715521454	0.2953341935	0.7252538904	TRUE	0.8761	0.0117	0.4658	0.0771	0.7299	0.3273	0.6036	0.3317	left
sess_5gzcwnr12	NCNU_User_1774837088224	2026-03-30T02:19:28.715Z	B	Gull_Flap	1	0.5476520764	1	0.4690608306	TRUE	0.8824	0.2943	0.431	0.3357	0.7235	0.3569	0.5879	0.3569	
sess_5gzcwnr12	NCNU_User_1774837088224	2026-03-30T02:19:30.690Z	B	Heart	1	0	1	0.25	TRUE	0.7604	0.0572	0.7217	-0.0059	0.7592	0.3376	0.6444	0.3264	
sess_5gzcwnr12	NCNU_User_1774837088224	2026-03-30T02:19:32.412Z	B	Victory	1	0	1	0.25	TRUE	0.7998	-0.0618	0.619	0.0167	0.7572	0.3213	0.6505	0.3267	left
sess_5gzcwnr12	NCNU_User_1774837088224	2026-03-30T02:19:32.798Z	B	Heart	0.9736791282	0	1	0.2434197821	TRUE	0.7755	-0.0458	0.7212	-0.027	0.7777	0.3302	0.6633	0.3438	
sess_5gzcwnr12	NCNU_User_1774837088224	2026-03-30T02:19:35.813Z	B	Heart	0.374710894	0	1	0.09367772351	TRUE	0.6917	0.0124	0.6227	0.0297	0.7209	0.3145	0.5995	0.3201	
sess_5gzcwnr12	NCNU_User_1774837088224	2026-03-30T02:19:38.033Z	B	Heart	1	0	1	0.25	TRUE	0.7697	0.1171	0.7288	0.0873	0.7878	0.3301	0.6682	0.3277	
sess_5gzcwnr12	NCNU_User_1774837088224	2026-03-30T02:19:40.192Z	B	Heart	1	0	0.6708125543	0.365215606	TRUE	0.747	0.2651	0.7229	0.2155	0.7966	0.3422	0.6766	0.3388	
sess_5gzcwnr12	NCNU_User_1774837088224	2026-03-30T02:19:42.630Z	B	Heart	0.1472424131	0	0.6517072796	0.1587130554	TRUE	0.6098	0.3873	0.5443	0.3472	0.7046	0.3171	0.5801	0.3514	
sess_5gzcwnr12	NCNU_User_1774837088224	2026-03-30T02:19:43.374Z	B	Heart	0	0	0.9595910117	0.01414314591	TRUE	0.6509	0.4195	0.6159	0.3799	0.7368	0.3302	0.6043	0.3433	
sess_5gzcwnr12	NCNU_User_1774837088224	2026-03-30T02:19:44.054Z	B	Heart	0.02663825979	0	1	0.006659564946	TRUE	0.7995	0.394	0.791	0.5179	0.8118	0.364	0.6864	0.3412	
sess_5gzcwnr12	NCNU_User_1774837088224	2026-03-30T02:19:47.493Z	B	Heart	0.1566797623	0	0.4211429368	0.2417699127	TRUE	0.6371	0.4739	0.6239	0.4125	0.7208	0.3346	0.5881	0.3473	
sess_5gzcwnr12	NCNU_User_1774837088224	2026-03-30T02:19:50.787Z	B	Heart	0.364937954	0.5560508625	0.1409116509	0.6143357557	TRUE	0.6821	0.3956	0.6231	0.3541	0.7448	0.3453	0.6184	0.3401	
sess_5gzcwnr12	NCNU_User_1774837088224	2026-03-30T02:19:51.278Z	B	Heart	0.1958490413	0.2218322566	0.1564526307	0.4329367422	TRUE	0.6804	0.3804	0.6203	0.3655	0.733	0.347	0.6036	0.3567	
sess_5gzcwnr12	NCNU_User_1774837088224	2026-03-30T02:19:51.759Z	B	Heart	0.2180859268	0.2755978085	0.3890907214	0.3785788526	TRUE	0.6797	0.3915	0.6231	0.3966	0.741	0.3519	0.608	0.3617	
sess_5gzcwnr12	NCNU_User_1774837088224	2026-03-30T02:19:52.994Z	B	Heart	0.06838090193	0.2916652947	0.6725702294	0.2483617631	TRUE	0.7889	0.5351	0.761	0.468	0.8157	0.3796	0.6878	0.3677	
sess_5gzcwnr12	NCNU_User_1774837088224	2026-03-30T02:19:53.608Z	B	Dance_Continuous	1	0.9035756739	0.1938118856	0.8935961096	TRUE	0.8155	0.5557	0.7604	0.3486	0.827	0.3768	0.7026	0.3492	30s_Interval_AutoLog
sess_5gzcwnr12	NCNU_User_1774837088224	2026-03-30T02:19:55.006Z	B	Victory	1	0.03433330219	0.3384055077	0.4952913932	TRUE	0.7286	0.1517	0.7009	0.1047	0.733	0.3526	0.6135	0.3523	right
sess_5gzcwnr12	NCNU_User_1774837088224	2026-03-30T02:19:55.992Z	B	Heart	1	0.2079553732	0.1910943514	0.6162991263	TRUE	0.7354	0.0998	0.708	0.149	0.757	0.3483	0.6515	0.352	
sess_5gzcwnr12	NCNU_User_1774837088224	2026-03-30T02:19:56.582Z	B	Gull_Flap	1	0	0.6154971883	0.3845759841	TRUE	0.9527	0.1623	0.5392	-0.0092	0.8103	0.3255	0.689	0.3294	
sess_5gzcwnr12	NCNU_User_1774837088224	2026-03-30T02:19:57.476Z	B	Victory	1	0.1955340814	0.3627253586	0.551259757	TRUE	0.9599	0.1498	0.4208	0.0293	0.7469	0.3213	0.6124	0.3279	left
sess_5gzcwnr12	NCNU_User_1774837088224	2026-03-30T02:19:57.959Z	B	Heart	1	0	0.2087098615	0.5269515485	TRUE	0.7785	0.145	0.7301	0.1272	0.7468	0.3391	0.6162	0.3468	
sess_5gzcwnr12	NCNU_User_1774837088224	2026-03-30T02:19:58.443Z	B	Victory	1	0	0.2559124006	0.5104306598	TRUE	0.9706	0.2201	0.4916	0.0238	0.8071	0.3401	0.682	0.3327	right
sess_5gzcwnr12	NCNU_User_1774837088224	2026-03-30T02:20:00.893Z	B	Gull_Flap	1	0	0.2500240371	0.512491587	TRUE	0.9726	0.1794	0.4958	0.0336	0.8171	0.3262	0.6928	0.3165	
sess_5gzcwnr12	NCNU_User_1774837088224	2026-03-30T02:20:01.659Z	B	Victory	1	0	0.6802349891	0.3619177538	TRUE	0.8002	-0.0096	0.6837	0.0211	0.7716	0.3206	0.6502	0.3259	left
sess_5gzcwnr12	NCNU_User_1774837088224	2026-03-30T02:20:03.765Z	B	Victory	1	0	0.6836453165	0.3607241392	TRUE	0.9766	0.2029	0.554	-0.0114	0.8204	0.3348	0.6989	0.3193	right
sess_5gzcwnr12	NCNU_User_1774837088224	2026-03-30T02:20:08.330Z	B	Victory	1	0	1	0.25	TRUE	0.6898	0.1432	0.5967	0.1143	0.7083	0.3316	0.5748	0.3401	left
sess_5gzcwnr12	NCNU_User_1774837088224	2026-03-30T02:20:09.639Z	B	Fireworks_Explosion	1	0	1	0.25	TRUE	1.0142	0.1515	0.5829	0.0491	0.8135	0.3145	0.6904	0.3091	left
sess_5gzcwnr12	NCNU_User_1774837088224	2026-03-30T02:20:12.293Z	B	Heart	1	0	1	0.25	TRUE	0.794	0.1553	0.7308	0.1456	0.7933	0.3214	0.6763	0.3227	
